folder_name,input_folder,output_folder
1411A_581014.4742,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1411A_581014.4742,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1411A_581014.4742
1412A_334740.2962,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1412A_334740.2962,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1412A_334740.2962
1413A_140006.1952,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1413A_140006.1952,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1413A_140006.1952
1414A_469819.2142,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1414A_469819.2142,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1414A_469819.2142
1415A_773531.2035,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1415A_773531.2035,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1415A_773531.2035
1416A_714077.4369,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1416A_714077.4369,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1416A_714077.4369
1417A_135543.2609,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1417A_135543.2609,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1417A_135543.2609
1418A_253309.223,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1418A_253309.223,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1418A_253309.223
1419A_264919.6203,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1419A_264919.6203,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1419A_264919.6203
141A_712993.7374,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/141A_712993.7374,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/141A_712993.7374
1420A_330973.7983,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1420A_330973.7983,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1420A_330973.7983
1421A_165163.0517,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1421A_165163.0517,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1421A_165163.0517
1422A_825271.0237,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1422A_825271.0237,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1422A_825271.0237
1423A_909547.4488,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1423A_909547.4488,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1423A_909547.4488
1424A_426020.249,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1424A_426020.249,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1424A_426020.249
1425A_697603.2416,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1425A_697603.2416,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1425A_697603.2416
1426A_127585.2903,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1426A_127585.2903,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1426A_127585.2903
1427A_863781.398,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1427A_863781.398,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1427A_863781.398
1428A_803268.2699,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1428A_803268.2699,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1428A_803268.2699
1429A_727592.1274,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1429A_727592.1274,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1429A_727592.1274
142A_976794.9886,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/142A_976794.9886,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/142A_976794.9886
1430A_938836.4644,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1430A_938836.4644,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1430A_938836.4644
1431A_846491.7221,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1431A_846491.7221,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1431A_846491.7221
1432A_651248.4222,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1432A_651248.4222,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1432A_651248.4222
1433A_412249.884,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1433A_412249.884,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1433A_412249.884
1434A_493514.9165,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1434A_493514.9165,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1434A_493514.9165
1435A_882531.297,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1435A_882531.297,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1435A_882531.297
1436A_639411.6724,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1436A_639411.6724,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1436A_639411.6724
1437A_737749.75,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1437A_737749.75,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1437A_737749.75
1438A_552932.851,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1438A_552932.851,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1438A_552932.851
1439A_934926.4198,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1439A_934926.4198,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1439A_934926.4198
143A_304862.034,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/143A_304862.034,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/143A_304862.034
1440A_741388.9031,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1440A_741388.9031,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1440A_741388.9031
1441A_349196.604,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1441A_349196.604,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1441A_349196.604
1442A_598.6351,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1442A_598.6351,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1442A_598.6351
1443A_774603.7919,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1443A_774603.7919,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1443A_774603.7919
1444A_223799.2599,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1444A_223799.2599,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1444A_223799.2599
1445A_593538.5355,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1445A_593538.5355,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1445A_593538.5355
1446A_841116.681,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1446A_841116.681,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1446A_841116.681
1447A_431897.7835,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1447A_431897.7835,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1447A_431897.7835
1448A_2664.6771,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1448A_2664.6771,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1448A_2664.6771
1449A_205216.259,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1449A_205216.259,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1449A_205216.259
144A_621216.6298,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/144A_621216.6298,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/144A_621216.6298
1450A_717696.4853,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1450A_717696.4853,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1450A_717696.4853
1451A_573878.1156,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1451A_573878.1156,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1451A_573878.1156
1452A_120859.5625,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1452A_120859.5625,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1452A_120859.5625
1453A_340414.7715,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1453A_340414.7715,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1453A_340414.7715
1454A_661527.1481,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1454A_661527.1481,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1454A_661527.1481
1455A_366761.2752,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1455A_366761.2752,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1455A_366761.2752
1456A_319448.4248,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1456A_319448.4248,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1456A_319448.4248
1457A_334147.8228,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1457A_334147.8228,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1457A_334147.8228
1458A_124052.4306,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1458A_124052.4306,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1458A_124052.4306
1459A_762375.988,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1459A_762375.988,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1459A_762375.988
145A_800749.5797,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/145A_800749.5797,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/145A_800749.5797
1460A_183299.2297,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1460A_183299.2297,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1460A_183299.2297
1461A_587158.2845,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1461A_587158.2845,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1461A_587158.2845
1462A_747898.1937,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1462A_747898.1937,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1462A_747898.1937
1463A_508313.6487,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1463A_508313.6487,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1463A_508313.6487
1464A_314540.0066,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1464A_314540.0066,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1464A_314540.0066
1465A_576436.3323,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1465A_576436.3323,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1465A_576436.3323
1466A_984363.5557,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1466A_984363.5557,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1466A_984363.5557
1467A_235774.052,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1467A_235774.052,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1467A_235774.052
1468A_797250.5372,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1468A_797250.5372,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1468A_797250.5372
1469A_556470.7682,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1469A_556470.7682,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1469A_556470.7682
146A_583287.3733,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/146A_583287.3733,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/146A_583287.3733
1470A_315999.5549,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1470A_315999.5549,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1470A_315999.5549
1471A_468316.1225,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1471A_468316.1225,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1471A_468316.1225
1472A_173696.9276,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1472A_173696.9276,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1472A_173696.9276
1473A_902913.6803,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1473A_902913.6803,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1473A_902913.6803
1474A_625480.8337,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1474A_625480.8337,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1474A_625480.8337
1475A_368106.3102,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1475A_368106.3102,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1475A_368106.3102
1476A_530211.9487,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1476A_530211.9487,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1476A_530211.9487
1477A_594939.2604,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1477A_594939.2604,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1477A_594939.2604
1478A_899365.4429,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1478A_899365.4429,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1478A_899365.4429
1479A_80059.512,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1479A_80059.512,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1479A_80059.512
147A_800118.0879,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/147A_800118.0879,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/147A_800118.0879
1480A_576261.185,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1480A_576261.185,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1480A_576261.185
1481A_322373.3422,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1481A_322373.3422,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1481A_322373.3422
1482A_728984.0405,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1482A_728984.0405,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1482A_728984.0405
1483A_427317.3159,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1483A_427317.3159,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1483A_427317.3159
1484A_511515.6341,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1484A_511515.6341,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1484A_511515.6341
1485A_528825.729,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1485A_528825.729,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1485A_528825.729
1486A_833017.2041,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1486A_833017.2041,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1486A_833017.2041
1487A_159538.2339,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1487A_159538.2339,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1487A_159538.2339
1488A_240991.0852,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1488A_240991.0852,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1488A_240991.0852
1489A_185431.4952,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1489A_185431.4952,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1489A_185431.4952
148A_848505.549,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/148A_848505.549,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/148A_848505.549
1490A_462406.9131,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1490A_462406.9131,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1490A_462406.9131
1491A_157019.267,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1491A_157019.267,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1491A_157019.267
1492A_670669.5853,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1492A_670669.5853,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1492A_670669.5853
1493A_945513.2497,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1493A_945513.2497,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1493A_945513.2497
1494A_723617.794,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1494A_723617.794,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1494A_723617.794
1495A_524280.1158,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1495A_524280.1158,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1495A_524280.1158
1496A_506761.0055,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1496A_506761.0055,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1496A_506761.0055
1497A_247476.5848,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1497A_247476.5848,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1497A_247476.5848
1498A_965919.3336,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1498A_965919.3336,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1498A_965919.3336
1499A_428341.0766,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1499A_428341.0766,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1499A_428341.0766
149A_885106.5091,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/149A_885106.5091,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/149A_885106.5091
14A_808332.4567,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/14A_808332.4567,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/14A_808332.4567
1500A_199553.5085,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/1500A_199553.5085,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/1500A_199553.5085
150A_730488.9012,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/150A_730488.9012,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/150A_730488.9012
151A_179179.8106,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/151A_179179.8106,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/151A_179179.8106
152A_921703.3091,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/152A_921703.3091,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/152A_921703.3091
153A_687067.6868,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/153A_687067.6868,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/153A_687067.6868
154A_995558.2457,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/154A_995558.2457,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/154A_995558.2457
155A_288882.8565,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/155A_288882.8565,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/155A_288882.8565
156A_495957.2465,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/156A_495957.2465,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/156A_495957.2465
157A_753072.4497,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/157A_753072.4497,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/157A_753072.4497
158A_335627.8204,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/158A_335627.8204,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/158A_335627.8204
159A_731782.6153,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/159A_731782.6153,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/159A_731782.6153
15A_598233.436,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/15A_598233.436,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/15A_598233.436
160A_718782.4331,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/160A_718782.4331,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/160A_718782.4331
161A_819548.4337,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/161A_819548.4337,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/161A_819548.4337
162A_371789.2107,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/162A_371789.2107,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/162A_371789.2107
163A_82009.134,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/163A_82009.134,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/163A_82009.134
164A_195510.0858,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/164A_195510.0858,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/164A_195510.0858
165A_515113.5245,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/165A_515113.5245,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/165A_515113.5245
166A_953637.4737,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/166A_953637.4737,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/166A_953637.4737
167A_315128.5284,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/167A_315128.5284,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/167A_315128.5284
168A_132319.1332,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/168A_132319.1332,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/168A_132319.1332
169A_681546.8982,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/169A_681546.8982,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/169A_681546.8982
16A_360941.8809,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/16A_360941.8809,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/16A_360941.8809
170A_732125.3088,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/170A_732125.3088,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/170A_732125.3088
171A_666667.1495,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/171A_666667.1495,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/171A_666667.1495
172A_211000.7758,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/172A_211000.7758,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/172A_211000.7758
173A_295461.3635,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/173A_295461.3635,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/173A_295461.3635
174A_908304.2451,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/174A_908304.2451,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/174A_908304.2451
175A_140891.4437,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/175A_140891.4437,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/175A_140891.4437
176A_953365.8108,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/176A_953365.8108,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/176A_953365.8108
